43.080989, -77.674750
43.080042, -77.673720
43.079766, -77.673182
43.079373, -77.672198
43.079271, -77.671842
43.079175, -77.670829
43.079215, -77.669732
43.079234, -77.669767
43.079407, -77.668860
43.079723, -77.667979
43.080134, -77.667224
43.080608, -77.666665
43.081032, -77.666300
43.081518, -77.666059
43.081979, -77.665978
43.083109, -77.665877
43.083378, -77.665881
43.087653, -77.666008
